"estimate","lower","upper","p_value","width","reject","cover","width_met"
0.3,0.121280441731315,0.453190803456949,0.00101500094711307,0.331910361725634,TRUE,TRUE,FALSE
0.266666666666667,0.0881663401076477,0.422584236420611,0.00341479117811782,0.334417896312963,TRUE,TRUE,FALSE
0.3,0.12138365725578,0.453119212235417,0.00100843575000714,0.331735554979637,TRUE,TRUE,FALSE
0.316666666666667,0.141321796938614,0.466129760662946,0.000417577123693184,0.324807963724332,TRUE,TRUE,FALSE
0.333333333333333,0.156714332530285,0.482180305439015,0.00022925943370481,0.32546597290873,TRUE,TRUE,FALSE
0.383333333333333,0.206689762089016,0.527636755239082,2.51039334395872e-05,0.320946993150067,TRUE,TRUE,FALSE
0.316666666666667,0.141321796938614,0.466129760662946,0.000417577123693184,0.324807963724332,TRUE,TRUE,FALSE
0.383333333333333,0.216514461770052,0.522105478930301,9.5537102062077e-06,0.305591017160248,TRUE,TRUE,FALSE
0.366666666666667,0.18905055367238,0.51312259393065,5.84790614547262e-05,0.32407204025827,TRUE,TRUE,FALSE
0.316666666666667,0.140252807829859,0.466837594024248,0.000450461841156413,0.326584786194389,TRUE,TRUE,FALSE
0.333333333333333,0.156714332530285,0.482180305439015,0.00022925943370481,0.32546597290873,TRUE,TRUE,FALSE
0.233333333333333,0.0560246535281457,0.391164643177946,0.00990677301136374,0.3351399896498,TRUE,TRUE,FALSE
0.15,-0.0240298160768846,0.311894233125614,0.092346093254435,0.335924049202498,FALSE,TRUE,FALSE
0.316666666666667,0.138142028594058,0.468252764402095,0.000521638862445064,0.330110735808037,TRUE,TRUE,FALSE
0.25,0.0767795714342465,0.403460798575329,0.00467773498104727,0.326681227141082,TRUE,TRUE,FALSE
0.216666666666667,0.0408232386396857,0.374739723246731,0.0157617407897321,0.333916484607045,TRUE,TRUE,FALSE
0.3,0.122941946256799,0.452044601503058,0.000913345967630887,0.32910265524626,TRUE,TRUE,FALSE
0.416666666666667,0.240987811985576,0.557208075363952,4.64340243986982e-06,0.316220263378376,TRUE,TRUE,FALSE
0.316666666666667,0.138142028594058,0.468252764402095,0.000521638862445062,0.330110735808037,TRUE,TRUE,FALSE
0.35,0.171972172709773,0.498254004072235,0.000125773647272623,0.326281831362462,TRUE,TRUE,FALSE
0.4,0.223213357522955,0.542795783177557,1.16403796889012e-05,0.319582425654602,TRUE,TRUE,FALSE
0.283333333333333,0.105134395117649,0.437606696205549,0.00184197902365543,0.3324723010879,TRUE,TRUE,FALSE
0.3,0.122212379827172,0.452546253310939,0.00095693475644127,0.330333873483766,TRUE,TRUE,FALSE
0.3,0.12138365725578,0.453119212235417,0.00100843575000714,0.331735554979637,TRUE,TRUE,FALSE
0.133333333333333,-0.0428655735468295,0.298390360740091,0.140548308437025,0.34125593428692,FALSE,FALSE,FALSE
0.4,0.2235536422786,0.54259873890248,1.12545276538421e-05,0.319045096623881,TRUE,TRUE,FALSE
0.35,0.174147748738953,0.496877187905642,0.000105347784707259,0.322729439166689,TRUE,TRUE,FALSE
0.3,0.125049948194808,0.450609960502063,0.000796230157590812,0.325560012307256,TRUE,TRUE,FALSE
0.216666666666667,0.0390550878359566,0.376105496420714,0.0168582868063722,0.337050408584757,TRUE,TRUE,FALSE
0.233333333333333,0.0580208992510168,0.38966121422851,0.00908746745243918,0.331640314977493,TRUE,TRUE,FALSE
0.3,0.121280441731315,0.453190803456949,0.00101500094711307,0.331910361725634,TRUE,TRUE,FALSE
0.35,0.172620723972758,0.497840722148656,0.000119358327884645,0.325219998175898,TRUE,TRUE,FALSE
0.233333333333333,0.0548408157436581,0.392063456855975,0.0104149946590633,0.337222641112317,TRUE,TRUE,FALSE
0.25,0.0713047267259863,0.407478143864813,0.0061058443549368,0.336173417138827,TRUE,TRUE,FALSE
0.366666666666667,0.190705724537432,0.512105290359216,5.06042195338509e-05,0.321399565821785,TRUE,TRUE,FALSE
0.366666666666667,0.196168336502852,0.508870756755476,3.07899407635063e-05,0.312702420252624,TRUE,TRUE,FALSE
0.25,0.0717026508141455,0.407181980126166,0.0059928621702048,0.33547932931202,TRUE,TRUE,FALSE
0.2,0.0248151248376658,0.358895147098688,0.0253473186774683,0.334080022261022,TRUE,TRUE,FALSE
0.233333333333333,0.0545464429111345,0.392287773107901,0.0105439741946515,0.337741330196766,TRUE,TRUE,FALSE
0.316666666666667,0.138771538098886,0.467828316345806,0.00049951293917089,0.329056778246921,TRUE,TRUE,FALSE
0.3,0.12138365725578,0.453119212235417,0.00100843575000714,0.331735554979637,TRUE,TRUE,FALSE
0.25,0.0731047082600025,0.406143559824186,0.00560645483311701,0.333038851564183,TRUE,TRUE,FALSE
0.0666666666666667,-0.107045756195387,0.234863891338736,0.458901995807745,0.341909647534123,FALSE,FALSE,FALSE
0.216666666666667,0.043418297298749,0.372756064679394,0.0142339876729822,0.329337767380645,TRUE,TRUE,FALSE
0.333333333333333,0.155429232199149,0.483018215658917,0.000252584340302688,0.327588983459767,TRUE,TRUE,FALSE
0.166666666666667,-0.00819209812701716,0.327938950580699,0.0624074185687058,0.336131048707716,FALSE,TRUE,FALSE
0.383333333333333,0.206242898925414,0.527903917337707,2.61700261670239e-05,0.321661018412293,TRUE,TRUE,FALSE
0.183333333333333,0.00505442594102803,0.34605119467871,0.0443432940354718,0.340996768737682,TRUE,TRUE,FALSE
0.35,0.175250616334773,0.49618980232229,9.61281414284623e-05,0.320939185987516,TRUE,TRUE,FALSE
0.233333333333333,0.0569193193186795,0.390488926536838,0.00953376270362245,0.333569607218159,TRUE,TRUE,FALSE
0.166666666666667,-0.0107543541873576,0.330049759427169,0.0665146380756427,0.340804113614527,FALSE,TRUE,FALSE
0.233333333333333,0.0560246535281457,0.391164643177946,0.00990677301136374,0.3351399896498,TRUE,TRUE,FALSE
0.233333333333333,0.0580208992510168,0.38966121422851,0.00908746745243918,0.331640314977493,TRUE,TRUE,FALSE
0.366666666666667,0.189379735203618,0.512918952106917,5.68331691596455e-05,0.323539216903299,TRUE,TRUE,FALSE
0.2,0.0214246996372375,0.361575618765172,0.0283716798942524,0.340150919127934,TRUE,TRUE,FALSE
0.35,0.172187970868119,0.498116224188588,0.000123607143297186,0.325928253320469,TRUE,TRUE,FALSE
0.366666666666667,0.188941028985437,0.513190492911331,5.90357804958798e-05,0.324249463925894,TRUE,TRUE,FALSE
0.2,0.0228677526938666,0.360430077086301,0.0270615819116471,0.337562324392434,TRUE,TRUE,FALSE
0.3,0.125049948194808,0.450609960502063,0.00079623015759081,0.325560012307256,TRUE,TRUE,FALSE
0.233333333333333,0.0548408157436581,0.392063456855975,0.0104149946590633,0.337222641112317,TRUE,TRUE,FALSE
0.45,0.276250209090053,0.586176292501508,6.92706329445036e-07,0.309926083411455,TRUE,TRUE,FALSE
0.383333333333333,0.210792516754251,0.525244832188823,1.69735498058132e-05,0.314452315434572,TRUE,TRUE,FALSE
0.333333333333333,0.161996759027685,0.478834220839032,0.000151452187303877,0.316837461811347,TRUE,TRUE,FALSE
0.266666666666667,0.0902992019704667,0.421043240029277,0.00305028605069095,0.330744038058811,TRUE,TRUE,FALSE
0.183333333333333,0.00486513163280289,0.346205048633548,0.0445800982851268,0.341339917000745,TRUE,TRUE,FALSE
0.366666666666667,0.189379735203618,0.512918952106917,5.68331691596455e-05,0.323539216903299,TRUE,TRUE,FALSE
0.333333333333333,0.163926581610888,0.477653405326044,0.000129296366874867,0.313726823715156,TRUE,TRUE,FALSE
0.283333333333333,0.104522170359321,0.438041349908834,0.00190799258069733,0.333519179549513,TRUE,TRUE,FALSE
0.266666666666667,0.0886710495121323,0.422217805557735,0.00332577900373219,0.333546756045603,TRUE,TRUE,FALSE
0.233333333333333,0.0545464429111345,0.392287773107901,0.0105439741946515,0.337741330196766,TRUE,TRUE,FALSE
0.45,0.276250209090053,0.586176292501508,6.92706329445036e-07,0.309926083411455,TRUE,TRUE,FALSE
0.333333333333333,0.156714332530285,0.482180305439015,0.00022925943370481,0.32546597290873,TRUE,TRUE,FALSE
0.2,0.0221925000357534,0.360965268522345,0.0276704279630969,0.338772768486592,TRUE,TRUE,FALSE
0.233333333333333,0.0569193193186795,0.390488926536838,0.00953376270362245,0.333569607218159,TRUE,TRUE,FALSE
0.3,0.123886171721138,0.451399237927081,0.000859296549708435,0.327513066205943,TRUE,TRUE,FALSE
0.316666666666667,0.138771538098886,0.467828316345806,0.00049951293917089,0.329056778246921,TRUE,TRUE,FALSE
0.316666666666667,0.142617032080978,0.465280339859909,0.000380406814060622,0.32266330777893,TRUE,TRUE,FALSE
0.416666666666667,0.246945013747917,0.554030861564758,2.42846747297584e-06,0.30708584781684,TRUE,TRUE,FALSE
0.45,0.275525618916837,0.586544985810897,7.54786759348044e-07,0.31101936689406,TRUE,TRUE,FALSE
0.383333333333333,0.206689762089016,0.527636755239082,2.51039334395871e-05,0.320946993150067,TRUE,TRUE,FALSE
0.383333333333333,0.206689762089016,0.527636755239082,2.51039334395871e-05,0.320946993150067,TRUE,TRUE,FALSE
0.25,0.0731047082600025,0.406143559824186,0.00560645483311701,0.333038851564183,TRUE,TRUE,FALSE
0.35,0.171972172709773,0.498254004072235,0.000125773647272623,0.326281831362462,TRUE,TRUE,FALSE
0.366666666666667,0.189930414702585,0.512579742512008,5.41697255972603e-05,0.322649327809423,TRUE,TRUE,FALSE
0.316666666666667,0.142617032080978,0.465280339859909,0.000380406814060622,0.32266330777893,TRUE,TRUE,FALSE
0.366666666666667,0.18905055367238,0.51312259393065,5.84790614547262e-05,0.32407204025827,TRUE,TRUE,FALSE
0.15,-0.0274120238559651,0.314737109774581,0.099167507487756,0.342149133630546,FALSE,TRUE,FALSE
0.25,0.0713047267259863,0.407478143864813,0.0061058443549368,0.336173417138827,TRUE,TRUE,FALSE
0.216666666666667,0.0408232386396857,0.374739723246731,0.0157617407897321,0.333916484607045,TRUE,TRUE,FALSE
0.383333333333333,0.206689762089016,0.527636755239082,2.51039334395871e-05,0.320946993150067,TRUE,TRUE,FALSE
0.183333333333333,0.00889376233325007,0.342954254475115,0.0396686159702735,0.334060492141865,TRUE,TRUE,FALSE
0.383333333333333,0.210792516754251,0.525244832188823,1.69735498058132e-05,0.314452315434572,TRUE,TRUE,FALSE
0.233333333333333,0.0569193193186795,0.390488926536838,0.00953376270362245,0.333569607218159,TRUE,TRUE,FALSE
0.3,0.122941946256799,0.452044601503058,0.000913345967630887,0.32910265524626,TRUE,TRUE,FALSE
0.35,0.171972172709773,0.498254004072235,0.000125773647272623,0.326281831362462,TRUE,TRUE,FALSE
0.45,0.274806030863571,0.586915252278259,8.2150599204119e-07,0.312109221414688,TRUE,TRUE,FALSE
0.316666666666667,0.138142028594058,0.468252764402095,0.000521638862445064,0.330110735808037,TRUE,TRUE,FALSE
0.416666666666667,0.240987811985576,0.557208075363952,4.64340243986982e-06,0.316220263378376,TRUE,TRUE,FALSE
0.166666666666667,-0.00819209812701716,0.327938950580699,0.0624074185687058,0.336131048707716,FALSE,TRUE,FALSE
0.266666666666667,0.0878644307413179,0.422803948344108,0.00346886773825036,0.33493951760279,TRUE,TRUE,FALSE
0.2,0.0221925000357534,0.360965268522345,0.0276704279630969,0.338772768486592,TRUE,TRUE,FALSE
0.15,-0.0277830903833551,0.315050783705476,0.0999233185159321,0.342833874088831,FALSE,TRUE,FALSE
0.366666666666667,0.189379735203618,0.512918952106917,5.68331691596455e-05,0.323539216903299,TRUE,TRUE,FALSE
0.3,0.12138365725578,0.453119212235417,0.00100843575000714,0.331735554979637,TRUE,TRUE,FALSE
0.283333333333333,0.112069657290531,0.432806781745473,0.00121054705395233,0.320737124454942,TRUE,TRUE,FALSE
0.3,0.121693801390341,0.452904399630671,0.000988910742289953,0.33121059824033,TRUE,TRUE,FALSE
0.216666666666667,0.0378887045051498,0.377012524926061,0.0176063638836608,0.339123820420911,TRUE,TRUE,FALSE
0.316666666666667,0.140252807829859,0.466837594024248,0.000450461841156413,0.326584786194389,TRUE,TRUE,FALSE
0.316666666666667,0.141321796938614,0.466129760662946,0.000417577123693184,0.324807963724332,TRUE,TRUE,FALSE
0.366666666666667,0.191710189374883,0.511496124943026,4.62902831154997e-05,0.319785935568144,TRUE,TRUE,FALSE
0.25,0.0741152573292697,0.405400114555164,0.00533908040387979,0.331284857225894,TRUE,TRUE,FALSE
0.233333333333333,0.0553328399406299,0.391689251119337,0.0102017344371347,0.336356411178707,TRUE,TRUE,FALSE
0.133333333333333,-0.0439708891974341,0.299341858422765,0.14323490752467,0.343312747620199,FALSE,FALSE,FALSE
0.45,0.278455237476534,0.585080553597625,5.3173030471467e-07,0.306625316121091,TRUE,TRUE,FALSE
0.183333333333333,0.0102625629737458,0.341861396322969,0.0380626070324449,0.331598833349223,TRUE,TRUE,FALSE
0.433333333333333,0.260462900481459,0.57073126558351,1.4774300331812e-06,0.310268365102051,TRUE,TRUE,FALSE
0.283333333333333,0.105749505151419,0.437171708642004,0.00177743365881024,0.331422203490585,TRUE,TRUE,FALSE
0.2,0.0228677526938666,0.360430077086301,0.0270615819116471,0.337562324392434,TRUE,TRUE,FALSE
0.233333333333333,0.0560246535281457,0.391164643177946,0.00990677301136374,0.3351399896498,TRUE,TRUE,FALSE
0.416666666666667,0.240294635823262,0.557594749746636,4.9952120795109e-06,0.317300113923374,TRUE,TRUE,FALSE
0.366666666666667,0.189050553672381,0.51312259393065,5.84790614547262e-05,0.32407204025827,TRUE,TRUE,FALSE
0.333333333333333,0.155003828511058,0.483297555031458,0.000260729632855317,0.328293726520399,TRUE,TRUE,FALSE
0.183333333333333,0.00773104354153609,0.343887308258312,0.0410581535412286,0.336156264716776,TRUE,TRUE,FALSE
0.4,0.223213357522955,0.542795783177557,1.16403796889012e-05,0.319582425654602,TRUE,TRUE,FALSE
0.266666666666667,0.0881663401076477,0.422584236420611,0.00341479117811782,0.334417896312963,TRUE,TRUE,FALSE
0.3,0.121693801390341,0.452904399630671,0.000988910742289953,0.33121059824033,TRUE,TRUE,FALSE
0.35,0.173272779894843,0.497427629837638,0.000113192194638574,0.324154849942795,TRUE,TRUE,FALSE
0.333333333333333,0.155429232199149,0.483018215658917,0.000252584340302688,0.327588983459767,TRUE,TRUE,FALSE
0.283333333333333,0.114030405760519,0.431493605525144,0.00106730468547961,0.317463199764625,TRUE,TRUE,FALSE
0.266666666666667,0.0886710495121324,0.422217805557735,0.00332577900373218,0.333546756045603,TRUE,TRUE,FALSE
0.3,0.122212379827172,0.452546253310939,0.000956934756441272,0.330333873483766,TRUE,TRUE,FALSE
0.333333333333333,0.155963056421631,0.482669060680581,0.000242665100959428,0.326706004258949,TRUE,TRUE,FALSE
0.25,0.0717026508141455,0.407181980126166,0.0059928621702048,0.33547932931202,TRUE,TRUE,FALSE
0.383333333333333,0.20602011161899,0.528037585394838,2.67163100147398e-05,0.322017473775848,TRUE,TRUE,FALSE
0.25,0.0753381989723301,0.404506158202153,0.00502776152504198,0.329167959229823,TRUE,TRUE,FALSE
0.266666666666667,0.0878644307413178,0.422803948344108,0.00346886773825036,0.33493951760279,TRUE,TRUE,FALSE
0.233333333333333,0.0569193193186795,0.390488926536838,0.00953376270362245,0.333569607218159,TRUE,TRUE,FALSE
0.35,0.172620723972758,0.497840722148656,0.000119358327884645,0.325219998175898,TRUE,TRUE,FALSE
0.3,0.122212379827172,0.452546253310939,0.00095693475644127,0.330333873483766,TRUE,TRUE,FALSE
0.316666666666667,0.140252807829859,0.466837594024248,0.000450461841156413,0.326584786194389,TRUE,TRUE,FALSE
0.366666666666667,0.18905055367238,0.51312259393065,5.84790614547262e-05,0.32407204025827,TRUE,TRUE,FALSE
0.416666666666667,0.240525211714491,0.557465751431107,4.87559451173035e-06,0.316940539716616,TRUE,TRUE,FALSE
0.45,0.274806030863571,0.586915252278259,8.21505992041187e-07,0.312109221414688,TRUE,TRUE,FALSE
0.283333333333333,0.112069657290531,0.432806781745473,0.00121054705395233,0.320737124454942,TRUE,TRUE,FALSE
0.3,0.12138365725578,0.453119212235417,0.00100843575000714,0.331735554979637,TRUE,TRUE,FALSE
0.4,0.223213357522955,0.542795783177557,1.16403796889012e-05,0.319582425654602,TRUE,TRUE,FALSE
0.2,0.0237407169118183,0.359740421651069,0.02628545207496,0.33599970473925,TRUE,TRUE,FALSE
0.316666666666667,0.138351516175067,0.468111293806492,0.000514188841906129,0.329759777631425,TRUE,TRUE,FALSE
0.233333333333333,0.0553328399406299,0.391689251119337,0.0102017344371347,0.336356411178707,TRUE,TRUE,FALSE
0.316666666666667,0.138351516175067,0.468111293806492,0.000514188841906129,0.329759777631425,TRUE,TRUE,FALSE
0.366666666666667,0.190705724537432,0.512105290359216,5.06042195338509e-05,0.321399565821785,TRUE,TRUE,FALSE
0.25,0.0753381989723301,0.404506158202153,0.00502776152504198,0.329167959229823,TRUE,TRUE,FALSE
0.183333333333333,0.00505442594102803,0.34605119467871,0.0443432940354718,0.340996768737682,TRUE,TRUE,FALSE
0.516666666666667,0.345373319983675,0.644468671308202,1.35045784128896e-08,0.299095351324527,TRUE,FALSE,FALSE
0.4,0.224925158118036,0.541812469769913,9.81284872183084e-06,0.316887311651877,TRUE,TRUE,FALSE
